,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Categories,Outlet_Age,Item_MRP_Categories
4878,7.145,0,0.01785932,160.6578,3,1,2,2,2246.4092,1,5,3
4879,19.0,0,0.017755213,211.7244,7,2,1,1,2752.4172,2,12,1
4880,7.855,1,0.161875063,35.6848,7,2,1,1,335.5632,1,12,0
4881,19.5,0,0.128181759,156.1314,6,2,1,1,2792.3652,1,10,3
4882,8.71,0,0.121250374,92.7778,8,2,0,1,1032.6558,1,17,2
4883,11.5,0,0.014921093,173.908,3,1,2,2,1211.756,1,5,3
4884,18.85,0,0.040434372,244.3144,9,1,0,1,5635.3312,2,15,1
4885,13.65,1,0.031508924,98.77,7,2,1,1,1697.79,1,12,2
4886,6.135,0,0.079094835,114.386,9,1,0,1,1018.674,0,15,2
4887,5.655,0,0.175793413,146.9102,3,1,2,2,1749.7224,0,5,3
4888,14.85,1,0.019495051,261.291,1,0,2,1,10256.649,1,27,1
4889,20.75,1,0.063313974,153.7682,6,2,1,1,1829.6184,1,10,3
4890,10.0,0,0.0674819,234.859,3,1,2,2,1181.795,1,5,1
4891,10.3,0,0.070026951,263.6226,6,2,1,1,6608.065,1,10,1
4892,5.675,1,0.023496967,156.1288,8,2,0,1,2828.3184,1,17,3
4893,5.51,0,0.0,98.9726,3,1,2,2,1565.9616,2,5,2
4894,17.75,0,0.073559521,33.9216,7,2,1,1,830.9184,1,12,0
4895,17.75,0,0.07626905,113.1544,3,1,2,2,1006.6896,1,5,2
4896,8.365,1,0.039925235,189.2188,7,2,1,1,4570.0512,1,12,3
4897,12.305705009276435,1,0.093883945,200.4742,4,2,0,0,398.1484,1,29,3
4898,10.0,1,0.03773288,128.2994,1,0,2,1,1413.4934,1,27,2
4899,18.2,1,0.066400129,250.1092,9,1,0,1,5727.2116,1,15,1
4900,19.35,1,0.039920687,163.3868,6,2,1,1,3439.5228,0,10,3
4901,12.81734421364985,0,0.022351808,143.7812,5,1,2,3,4986.842,1,29,3
4902,7.39,0,0.120180894,141.447,1,0,2,1,2290.352,2,27,3
4903,7.945,0,0.015900971,163.821,9,1,0,1,1794.331,1,15,3
4904,16.0,1,0.172759093,157.0972,8,2,0,1,4673.916,1,17,3
4905,20.1,0,0.077454252,59.2536,8,2,0,1,735.0432,2,17,0
4906,20.6,0,0.039255412,94.4778,0,2,2,0,93.8778,1,16,2
4907,8.575,1,0.072252888,196.5794,2,2,1,1,5267.1438,1,7,3
4908,17.7,1,0.016664252,47.9034,3,1,2,2,729.051,1,5,0
4909,20.0,1,0.086187886,125.4678,0,2,2,0,127.1678,1,16,2
4910,5.695,0,0.109784056,256.0646,0,2,2,0,1288.323,1,16,1
4911,5.11,0,0.0,164.721,3,1,2,2,3588.662,2,5,3
4912,15.25,1,0.0,178.166,7,2,1,1,4853.682,1,12,3
4913,12.305705009276435,1,0.029023048,177.837,5,1,2,3,6704.606,1,29,3
4914,18.25,1,0.183142346,110.357,1,0,2,1,2087.283,1,27,2
4915,15.6,1,0.0,170.6132,1,0,2,1,6595.4148,1,27,3
4916,13.0,0,0.153857402,76.3986,9,1,0,1,778.986,1,15,2
4917,7.02,0,0.081290366,147.3734,9,1,0,1,2524.0478,1,15,3
4918,19.7,0,0.066935459,177.537,8,2,0,1,3175.866,1,17,3
4919,9.1,0,0.055514919,112.5518,9,1,0,1,341.5554,2,15,2
4920,8.0,1,0.050657232,249.9092,0,2,2,0,249.0092,1,16,1
4921,17.75,0,0.098108957,240.9196,3,1,2,2,4579.3724,2,5,1
4922,19.5,0,0.128405328,156.4314,9,1,0,1,2326.971,1,15,3
4923,7.685,0,0.025477448,145.276,8,2,0,1,3515.424,2,17,3
4924,9.6,0,0.040969757,188.7214,0,2,2,0,376.8428,2,16,3
4925,19.6,0,0.040550868,45.5718,0,2,2,0,47.2718,0,16,0
4926,17.6,0,0.175545889,163.6868,0,2,2,0,163.7868,1,16,3
4927,15.6,1,0.099344826,63.6194,7,2,1,1,743.0328,1,12,0
4928,12.65,0,0.042276746,108.4938,9,1,0,1,1500.7132,2,15,2
4929,12.277108208955225,0,0.013861607,94.4462,5,1,2,3,2036.0164,1,29,2
4930,12.987879554655873,1,0.076387367,112.1518,5,1,2,3,3870.9612,1,29,2
4931,14.5,0,0.08996026,159.5604,7,2,1,1,1426.1436,2,12,3
4932,6.425,0,0.010480751,116.5808,3,1,2,2,2460.7968,1,5,2
4933,9.695,0,0.070587419,176.9344,7,2,1,1,5888.3352,0,12,3
4934,19.6,0,0.03387323,56.1614,1,0,2,1,828.921,0,27,0
4935,20.7,0,0.039238384,152.8366,6,2,1,1,2569.3222,2,10,3
4936,12.6,0,0.024331586,34.9874,2,2,1,1,529.311,1,7,0
4937,8.275,0,0.110197977,104.2306,1,0,2,1,3658.571,2,27,2
4938,13.384736495388667,0,0.028048877,106.1964,4,2,0,0,210.3928,2,29,2
4939,19.85,0,0.045631231,128.102,1,0,2,1,1265.02,1,27,2
4940,7.36,0,0.087559621,55.2588,0,2,2,0,229.0352,1,16,0
4941,20.35,1,0.252865979,82.7276,0,2,2,0,162.4552,1,16,2
4942,17.7,1,0.135306012,183.7924,9,1,0,1,2221.1088,1,15,3
4943,12.768202247191011,0,0.126760908,176.937,4,2,0,0,352.874,1,29,3
4944,8.39,1,0.024201084,112.6176,6,2,1,1,2175.8344,1,10,2
4945,9.195,0,0.015856295,81.6592,6,2,1,1,1403.5064,1,10,2
4946,8.93,0,0.028411899,152.334,6,2,1,1,2143.876,0,10,3
4947,15.7,0,0.160529322,59.2562,1,0,2,1,296.281,2,27,0
4948,16.7,0,0.026771204,246.3776,2,2,1,1,1981.4208,2,7,1
4949,11.847459893048129,0,0.049934854,95.0752,5,1,2,3,2588.6304,0,29,2
4950,20.5,1,0.113045883,194.1478,2,2,1,1,2906.217,1,7,3
4951,13.384736495388667,0,0.015359722,163.7526,5,1,2,3,1973.4312,2,29,3
4952,11.65,0,0.034049703,112.286,2,2,1,1,452.744,1,7,2
4953,20.75,0,0.02128304,153.5024,9,1,0,1,2428.8384,0,15,3
4954,12.867061281337046,0,0.063462048,157.563,5,1,2,3,1721.093,1,29,3
4955,16.2,0,0.074019393,41.7454,0,2,2,0,83.8908,1,16,0
4956,10.195,1,0.017666978,239.4538,7,2,1,1,4566.7222,1,12,1
4957,13.384736495388667,0,0.124299531,73.4696,4,2,0,0,298.2784,2,29,2
4958,13.3,0,0.079739853,233.03,1,0,2,1,5359.69,1,27,1
4959,6.215,0,0.012167793,37.4848,9,1,0,1,111.8544,1,15,0
4960,6.67,1,0.0,90.5514,3,1,2,2,974.0654,1,5,2
4961,12.6,1,0.074338562,255.5356,2,2,1,1,9664.7528,1,7,1
4962,12.15,0,0.018407033,254.7698,6,2,1,1,5834.4054,1,10,1
4963,16.6,0,0.050369191,117.2124,9,1,0,1,1422.1488,1,15,2
4964,12.867061281337046,1,0.019837655,128.131,5,1,2,3,1687.803,1,29,2
4965,20.85,1,0.056465714,103.6648,8,2,0,1,2285.0256,1,17,2
4966,11.0,0,0.054928641,101.7358,6,2,1,1,1508.037,2,10,2
4967,15.6,0,0.066829875,185.5924,9,1,0,1,3146.5708,2,15,3
4968,13.42606890459364,0,0.122832172,217.685,4,2,0,0,432.77,1,29,1
4969,10.195,1,0.146692433,194.5794,2,2,1,1,4096.6674,1,7,3
4970,12.6,1,0.062827447,105.099,7,2,1,1,1444.786,1,12,2
4971,20.2,0,0.064464147,255.7646,9,1,0,1,5410.9566,1,15,1
4972,18.0,0,0.124959013,116.5124,3,1,2,2,355.5372,1,5,2
4973,6.75,1,0.0,96.7752,9,1,0,1,1342.2528,1,15,2
4974,12.35,1,0.15911489,158.1946,3,1,2,2,1104.5622,1,5,3
4975,7.59,1,0.145335007,173.108,7,2,1,1,2077.296,1,12,3
4976,14.8,0,0.081168135,190.5846,9,1,0,1,3630.6074,1,15,3
4977,5.11,0,0.034874689,161.721,8,2,0,1,2446.815,2,17,3
4978,6.38,0,0.031898175,177.4344,8,2,0,1,1784.344,1,17,3
4979,8.3,1,0.038211537,87.7198,8,2,0,1,1569.9564,1,17,2
4980,16.7,1,0.03874616,143.8102,2,2,1,1,4811.7366,1,7,3
4981,11.346936274509805,1,0.03443677,156.5288,5,1,2,3,4870.9928,1,29,3
4982,9.695,0,0.130261652,185.2898,7,2,1,1,3367.6164,1,12,3
4983,8.235,0,0.014456938,184.795,6,2,1,1,1464.76,2,10,3
4984,10.195,0,0.126383094,112.1886,8,2,0,1,667.1316,1,17,2
4985,10.695,1,0.127620811,119.244,1,0,2,1,3475.476,1,27,2
4986,8.38,1,0.046878474,109.857,6,2,1,1,2306.997,1,10,2
4987,11.65,0,0.220111117,153.0024,0,2,2,0,455.4072,1,16,3
4988,9.195,1,0.0471117,52.0666,6,2,1,1,615.1992,1,10,0
4989,8.1,1,0.019768503,88.6198,8,2,0,1,1569.9564,1,17,2
4990,18.6,0,0.015858893,152.9366,2,2,1,1,453.4098,1,7,3
4991,17.6,0,0.018905326,234.659,8,2,0,1,8508.924,2,17,1
4992,20.25,0,0.014280554,148.0418,3,1,2,2,1177.1344,2,5,3
4993,5.98,0,0.075675438,53.3614,9,1,0,1,331.5684,0,15,0
4994,18.75,0,0.010381661,207.8954,9,1,0,1,2292.3494,2,15,1
4995,5.82,1,0.077475884,255.333,7,2,1,1,4870.327,1,12,1
4996,8.52,0,0.02705936,153.3682,8,2,0,1,914.8092,0,17,3
4997,15.5,1,0.126199917,178.4028,3,1,2,2,1239.7196,1,5,3
4998,16.7,1,0.119462225,182.7976,8,2,0,1,1810.976,1,17,3
4999,9.6,1,0.027454997,258.1304,3,1,2,2,2324.9736,1,5,1
5000,9.13,0,0.051928034,151.4024,9,1,0,1,1973.4312,2,15,3
5001,10.5,1,0.0,78.296,8,2,0,1,1438.128,1,17,2
5002,17.0,0,0.119570595,249.7434,9,1,0,1,4221.8378,1,15,1
5003,12.987879554655873,0,0.033725743,211.6902,5,1,2,3,4247.804,1,29,1
5004,9.195,0,0.101275792,46.4744,6,2,1,1,950.7624,1,10,0
5005,10.1,0,0.056077574,117.8492,8,2,0,1,1621.8888,2,17,2
5006,8.18,0,0.0,140.5154,7,2,1,1,1701.7848,2,12,3
5007,8.655,1,0.088178053,122.6756,6,2,1,1,2302.3364,1,10,2
5008,17.85,1,0.046608497,122.9388,8,2,0,1,3095.97,1,17,2
5009,10.65,1,0.085119855,229.8668,6,2,1,1,4146.6024,1,10,1
5010,13.65,1,0.031418984,99.27,1,0,2,1,2596.62,1,27,2
5011,17.25,0,0.084809658,261.191,2,2,1,1,3155.892,0,7,1
5012,9.5,1,0.035350045,169.7448,2,2,1,1,3579.3408,1,7,3
5013,16.7,1,0.0,63.6168,9,1,0,1,1342.2528,1,15,0
5014,8.6,0,0.054601779,141.1154,0,2,2,0,425.4462,2,16,3
5015,19.25,0,0.102188428,54.3956,3,1,2,2,1201.1032,1,5,0
5016,11.0,1,0.133034816,222.0798,1,0,2,1,2864.9374,1,27,1
5017,9.895,0,0.16817143,237.7564,7,2,1,1,3813.7024,0,12,1
5018,14.0,1,0.029722659,143.4786,8,2,0,1,1589.2646,1,17,3
5019,7.365,0,0.042733625,226.972,3,1,2,2,3848.324,1,5,1
5020,20.85,1,0.062172698,90.2514,1,0,2,1,619.8598,1,27,2
5021,7.64,1,0.070704474,93.412,8,2,0,1,1491.392,1,17,2
5022,12.277108208955225,1,0.191500528,121.2098,4,2,0,0,120.5098,1,29,2
5023,17.7,1,0.122065518,103.3674,9,1,0,1,2546.685,1,15,2
5024,7.97,1,0.04021623,90.4514,2,2,1,1,1328.271,1,7,2
5025,12.35,0,0.041737627,33.1216,8,2,0,1,519.324,2,17,0
5026,8.42,0,0.11227101,63.2168,8,2,0,1,703.0848,2,17,0
5027,13.224769381746812,0,0.135075924,170.3106,5,1,2,3,3422.212,1,29,3
5028,6.305,1,0.12301331,93.2436,1,0,2,1,2079.9592,1,27,2
5029,5.92,1,0.019238942,49.8692,7,2,1,1,1133.1916,0,12,0
5030,15.1,1,0.067212845,260.2304,7,2,1,1,4908.2776,1,12,1
5031,17.35,0,0.280164929,177.5712,0,2,2,0,527.3136,2,16,3
5032,7.405,0,0.015271793,89.9146,8,2,0,1,1550.6482,1,17,2
5033,6.405,0,0.136512858,128.7678,9,1,0,1,3052.0272,1,15,2
5034,19.7,0,0.078034976,178.066,9,1,0,1,3954.852,1,15,3
5035,17.7,1,0.042649476,162.721,3,1,2,2,978.726,1,5,3
5036,17.6,0,0.104859135,161.8868,6,2,1,1,4094.67,1,10,3
5037,15.85,1,0.110202066,39.7506,9,1,0,1,721.0614,1,15,0
5038,17.5,0,0.01558456,185.1266,9,1,0,1,4795.0916,1,15,3
5039,11.847459893048129,0,0.060805497,150.8024,5,1,2,3,3339.6528,0,29,3
5040,9.6,0,0.036490369,140.8154,2,2,1,1,1843.6002,1,7,3
5041,11.0,1,0.088025298,158.063,7,2,1,1,2659.871,1,12,3
5042,20.75,1,0.129864461,240.188,3,1,2,2,5992.2,1,5,1
5043,11.847459893048129,0,0.0,89.4146,5,1,2,3,2645.2234,0,29,2
5044,16.6,0,0.084176826,118.0124,0,2,2,0,592.562,1,16,2
5045,12.5,1,0.062343432,199.7426,8,2,0,1,593.2278,1,17,3
5046,7.02,0,0.049942926,82.425,9,1,0,1,1414.825,0,15,2
5047,19.1,1,0.025867261,147.6418,6,2,1,1,1471.418,1,10,3
5048,5.785,1,0.038817121,262.6252,9,1,0,1,524.6504,1,15,1
5049,11.65,0,0.01941154,40.3164,7,2,1,1,502.0132,0,12,0
5050,19.0,0,0.216478153,190.1872,0,2,2,0,567.2616,2,16,3
5051,5.19,0,0.042707323,197.811,7,2,1,1,2946.165,1,12,3
5052,14.15,0,0.0,196.311,8,2,0,1,3338.987,2,17,3
5053,16.2,0,0.175898114,183.7608,3,1,2,2,2940.1728,2,5,3
5054,7.72,1,0.074847665,78.8986,9,1,0,1,623.1888,1,15,2
5055,18.6,0,0.118180011,56.2588,8,2,0,1,1030.6584,2,17,0
5056,8.35,1,0.127587344,76.5354,2,2,1,1,1805.6496,1,7,2
5057,18.6,0,0.19780911,55.6588,0,2,2,0,114.5176,2,16,0
5058,13.14231395348837,0,0.069208684,264.0884,5,1,2,3,4504.8028,2,29,1
5059,19.0,0,0.026963909,129.8336,1,0,2,1,3451.5072,2,27,2
5060,8.895,1,0.039261947,207.4296,2,2,1,1,2492.7552,1,7,1
5061,18.0,0,0.008533716,78.5618,1,0,2,1,402.809,1,27,2
5062,15.1,1,0.100423086,144.7786,2,2,1,1,2600.6148,1,7,3
5063,12.305705009276435,1,0.0,91.8488,5,1,2,3,2716.464,1,29,2
5064,20.5,0,0.036353098,75.8696,8,2,0,1,2386.2272,1,17,2
5065,12.987879554655873,0,0.077348214,259.7962,5,1,2,3,8028.8822,1,29,1
5066,20.6,0,0.023548476,93.3778,3,1,2,2,1314.2892,1,5,2
5067,15.85,0,0.069043044,218.7166,1,0,2,1,4136.6154,1,27,1
5068,20.6,1,0.048010812,187.7556,9,1,0,1,3004.0896,1,15,3
5069,10.3,1,0.058778429,187.853,1,0,2,1,2656.542,1,27,3
5070,13.853284671532847,0,0.117607719,55.2588,5,1,2,3,2748.4224,2,29,0
5071,17.6,1,0.127412338,111.3202,0,2,2,0,337.5606,1,16,2
5072,11.35,1,0.044945123,101.0016,1,0,2,1,2631.2416,1,27,2
5073,10.195,0,0.126579586,112.2886,9,1,0,1,2557.3378,1,15,2
5074,17.5,0,0.016802225,138.518,3,1,2,2,2376.906,1,5,3
5075,11.40032786885246,0,0.075192072,56.0614,5,1,2,3,2597.2858,0,29,0
5076,11.0,0,0.03786331,40.948,1,0,2,1,319.584,2,27,0
5077,5.92,1,0.019200003,47.7692,8,2,0,1,492.692,0,17,0
5078,13.3,0,0.079791176,232.73,6,2,1,1,2796.36,1,10,1
5079,18.2,0,0.16334971,45.1086,9,1,0,1,669.129,2,15,0
5080,9.395,1,0.109265987,42.3112,9,1,0,1,980.0576,0,15,0
5081,6.75,1,0.10821852,96.3752,6,2,1,1,1342.2528,1,10,2
5082,15.7,0,0.122392031,133.1942,1,0,2,1,2782.3782,1,27,2
5083,8.39,0,0.20168772,162.8868,0,2,2,0,327.5736,2,16,3
5084,13.224769381746812,0,0.046259036,47.4692,5,1,2,3,1576.6144,1,29,0
5085,9.6,0,0.035651291,244.917,7,2,1,1,2916.204,1,12,1
5086,11.1,0,0.059835659,151.3366,6,2,1,1,3022.732,1,10,3
5087,12.8,0,0.091408076,108.9938,3,1,2,2,1071.938,2,5,2
5088,12.85,0,0.169405699,46.106,2,2,1,1,792.302,1,7,0
5089,13.65,0,0.015943701,231.9668,7,2,1,1,3225.1352,1,12,1
5090,11.847459893048129,0,0.174232377,146.6102,5,1,2,3,1895.5326,0,29,3
5091,7.935,0,0.031801103,261.591,7,2,1,1,3155.892,2,12,1
5092,12.305705009276435,0,0.052749199,74.967,4,2,0,0,229.701,1,29,2
5093,16.1,0,0.039463564,189.9846,0,2,2,0,191.0846,0,16,3
5094,7.645,1,0.0,41.8112,8,2,0,1,894.8352,1,17,0
5095,8.775,0,0.036159635,110.7228,0,2,2,0,331.5684,1,16,2
5096,10.65,0,0.024020078,57.2272,7,2,1,1,1174.4712,1,12,0
5097,7.64,1,0.071104408,95.012,2,2,1,1,1864.24,1,7,2
5098,7.325,0,0.093913607,93.2146,2,2,1,1,1733.0774,1,7,2
5099,8.645,0,0.144006886,94.741,3,1,2,2,1061.951,2,5,2
5100,8.97,0,0.093159233,55.7956,9,1,0,1,1037.3164,2,15,0
5101,13.42606890459364,1,0.129425145,219.3482,4,2,0,0,219.0482,1,29,1
5102,5.405,1,0.053839714,198.6742,3,1,2,2,2388.8904,1,5,3
5103,13.224769381746812,0,0.098629062,90.6462,5,1,2,3,2406.2012,1,29,2
5104,10.195,1,0.017658634,240.1538,9,1,0,1,1442.1228,1,15,1
5105,6.935,1,0.041282286,103.5332,8,2,0,1,1230.3984,1,17,2
5106,12.987879554655873,1,0.170186628,159.0262,4,2,0,0,159.1262,1,29,3
5107,8.88,0,0.086781204,152.2682,8,2,0,1,1829.6184,0,17,3
5108,12.867061281337046,1,0.042270751,162.521,5,1,2,3,4567.388,1,29,3
5109,9.3,0,0.089186275,145.3786,7,2,1,1,2745.0934,1,12,3
5110,9.0,0,0.019502965,169.4474,6,2,1,1,4211.185,2,10,3
5111,21.25,0,0.024650932,146.0102,6,2,1,1,2916.204,2,10,3
5112,12.35,0,0.026722744,59.2246,9,1,0,1,984.7182,1,15,0
5113,13.42606890459364,1,0.037516862,124.3704,5,1,2,3,3004.0896,1,29,2
5114,16.85,1,0.023154399,43.9428,8,2,0,1,351.5424,1,17,0
5115,14.7,0,0.072284689,49.8034,6,2,1,1,631.8442,1,10,0
5116,8.63,1,0.028391879,173.9422,3,1,2,2,4138.6128,1,5,3
5117,7.935,0,0.031866022,261.291,3,1,2,2,2892.901,2,5,1
5118,12.867061281337046,1,0.024088444,112.7176,5,1,2,3,1832.2816,1,29,2
5119,19.85,0,0.064409056,126.7704,6,2,1,1,1752.3856,2,10,2
5120,5.765,0,0.082012293,37.5164,8,2,0,1,656.4788,1,17,0
5121,17.75,1,0.157075658,240.5538,9,1,0,1,3845.6608,1,15,1
5122,12.768202247191011,1,0.107110465,55.5588,4,2,0,0,229.0352,1,29,0
5123,8.235,0,0.014459672,181.895,8,2,0,1,732.38,2,17,3
5124,13.224769381746812,0,0.076483451,43.4086,5,1,2,3,847.5634,1,29,0
5125,6.13,0,0.10234983,55.0298,9,1,0,1,539.298,1,15,0
5126,9.1,0,0.174827835,127.2362,3,1,2,2,1635.8706,1,5,2
5127,18.7,0,0.104591027,121.4072,1,0,2,1,2450.144,1,27,2
5128,15.5,1,0.075868843,261.7568,9,1,0,1,1845.5976,1,15,1
5129,10.695,1,0.086764795,156.7972,6,2,1,1,3427.5384,1,10,3
5130,6.695,0,0.03408026,220.8456,3,1,2,2,5084.0488,1,5,1
5131,16.0,0,0.072655379,229.8668,6,2,1,1,4837.7028,2,10,1
5132,5.59,1,0.056555715,62.6168,1,0,2,1,639.168,1,27,0
5133,11.35,1,0.043402224,197.0742,2,2,1,1,2587.9646,1,7,3
5134,12.3,1,0.064882207,93.8804,3,1,2,2,1470.0864,1,5,2
5135,12.987879554655873,1,0.044764726,102.4016,5,1,2,3,2428.8384,1,29,2
5136,17.75,0,0.034752647,248.775,8,2,0,1,3745.125,1,17,1
5137,17.75,0,0.030631323,178.566,3,1,2,2,2516.724,2,5,3
5138,13.224769381746812,0,0.0,245.0144,5,1,2,3,3185.1872,1,29,1
5139,12.277108208955225,0,0.110735739,35.2874,5,1,2,3,988.0472,1,29,0
5140,12.35,1,0.038657256,110.257,3,1,2,2,1757.712,1,5,2
5141,16.7,1,0.052493162,113.9176,9,1,0,1,2519.3872,1,15,2
5142,19.35,1,0.065890998,167.0816,2,2,1,1,1510.0344,1,7,3
5143,15.7,1,0.114565093,112.0202,8,2,0,1,337.5606,1,17,2
5144,12.987879554655873,0,0.117065801,196.1136,5,1,2,3,6026.8216,1,29,3
5145,18.7,0,0.026450779,124.902,2,2,1,1,2909.546,1,7,2
5146,7.06,1,0.043863865,59.5904,1,0,2,1,761.6752,1,27,0
5147,11.35,0,0.0,52.4008,6,2,1,1,809.6128,1,10,0
5148,12.987879554655873,1,0.036551446,62.7194,4,2,0,0,123.8388,1,29,0
5149,6.96,0,0.077630199,90.9146,2,2,1,1,1459.4336,0,7,2
5150,13.42606890459364,0,0.304737387,54.7298,4,2,0,0,107.8596,1,29,0
5151,12.987879554655873,1,0.041180766,37.919,5,1,2,3,768.999,1,29,0
5152,13.15,0,0.043831721,184.195,9,1,0,1,2746.425,1,15,3
5153,13.42606890459364,1,0.007503372,146.7102,5,1,2,3,4374.306,1,29,3
5154,14.5,1,0.214681063,102.7332,0,2,2,0,205.0664,1,16,2
5155,7.5,0,0.060649825,177.4028,0,2,2,0,354.2056,2,16,3
5156,15.2,0,0.097258937,114.8492,7,2,1,1,1506.0396,2,12,2
5157,11.6,1,0.009763021,226.2404,8,2,0,1,1800.3232,1,17,1
5158,9.0,0,0.032152981,102.0016,3,1,2,2,1518.024,2,5,2
5159,19.35,1,0.021439694,119.7098,1,0,2,1,1325.6078,1,27,2
5160,15.2,0,0.153592956,228.0352,0,2,2,0,458.0704,1,16,1
5161,20.2,1,0.121231308,97.5752,6,2,1,1,1534.0032,1,10,2
5162,13.42606890459364,0,0.119371835,45.2744,5,1,2,3,905.488,1,29,0
5163,12.305705009276435,0,0.064607378,87.4198,5,1,2,3,2267.7148,1,29,2
5164,5.365,1,0.14024028,171.0764,8,2,0,1,3263.7516,1,17,3
5165,21.2,1,0.0,173.6738,9,1,0,1,2954.1546,1,15,3
5166,11.15,1,0.008296692,150.6708,7,2,1,1,2106.5912,1,12,3
5167,19.35,1,0.077193256,112.7518,2,2,1,1,683.1108,1,7,2
5168,13.5,0,0.055075504,33.3874,9,1,0,1,282.2992,2,15,0
5169,9.6,1,0.014209811,188.1872,6,2,1,1,1701.7848,1,10,3
5170,12.5,1,0.081879864,91.7488,9,1,0,1,1358.232,1,15,2
5171,15.85,0,0.078540095,36.3506,6,2,1,1,607.2096,1,10,0
5172,10.195,1,0.146540889,141.7838,1,0,2,1,1685.8056,1,27,3
5173,20.2,1,0.097059596,178.6028,2,2,1,1,2302.3364,1,7,3
5174,7.96,0,0.028478742,161.8894,3,1,2,2,2750.4198,1,5,3
5175,20.0,0,0.034340926,45.4086,1,0,2,1,981.3892,1,27,0
5176,6.425,0,0.063532672,133.0626,2,2,1,1,1442.7886,1,7,2
5177,12.277108208955225,1,0.075384242,262.7568,5,1,2,3,7646.0472,1,29,1
5178,12.1,0,0.080131363,170.9106,3,1,2,2,1539.9954,2,5,3
5179,11.6,1,0.132111921,82.2276,0,2,2,0,243.6828,1,16,2
5180,13.384736495388667,0,0.083547515,179.166,4,2,0,0,359.532,2,29,3
5181,9.395,0,0.103731617,236.9932,6,2,1,1,4242.4776,1,10,1
5182,17.2,1,0.025309134,147.0418,2,2,1,1,2354.2688,1,7,3
5183,7.42,1,0.0258457,188.9872,3,1,2,2,2458.1336,1,5,3
5184,18.25,0,0.054223942,142.0154,6,2,1,1,2127.231,1,10,3
5185,13.42606890459364,1,0.075791641,193.3794,5,1,2,3,8388.4142,1,29,3
5186,17.6,1,0.03928284,94.641,9,1,0,1,2799.689,1,15,2
5187,12.552843137254904,1,0.145591438,148.705,5,1,2,3,1797.66,1,29,3
5188,6.825,1,0.046824729,155.1998,3,1,2,2,2460.7968,1,5,3
5189,7.405,0,0.159062948,208.9296,1,0,2,1,2700.4848,1,27,1
5190,15.7,0,0.073966786,250.5724,3,1,2,2,4026.7584,1,5,1
5191,15.6,0,0.117574554,75.667,2,2,1,1,1301.639,1,7,2
5192,9.6,0,0.049617765,44.2086,0,2,2,0,44.6086,2,16,0
5193,12.867061281337046,1,0.032296886,144.0102,5,1,2,3,5394.9774,1,29,3
5194,12.867061281337046,1,0.037340835,163.1526,5,1,2,3,3946.8624,1,29,3
5195,12.277108208955225,0,0.075707087,88.183,5,1,2,3,1438.128,1,29,2
5196,10.195,1,0.146635206,139.0838,6,2,1,1,3652.5788,1,10,3
5197,19.1,0,0.177545624,172.4422,9,1,0,1,3621.2862,2,15,3
5198,8.895,0,0.072693696,175.937,3,1,2,2,529.311,1,5,3
5199,8.945,1,0.146701312,262.291,0,2,2,0,1314.955,1,16,1
5200,10.3,0,0.146999264,103.7648,2,2,1,1,2804.3496,1,7,2
5201,16.0,1,0.173109453,155.2972,7,2,1,1,3894.93,1,12,3
5202,6.385,1,0.124410284,34.3874,2,2,1,1,388.1614,1,7,0
5203,13.0,0,0.035079516,47.9034,1,0,2,1,583.2408,2,27,0
5204,20.1,1,0.054763518,150.9366,2,2,1,1,3476.1418,1,7,3
5205,11.1,0,0.111122936,189.2846,3,1,2,2,3630.6074,1,5,3
5206,5.175,0,0.030330202,35.4874,1,0,2,1,388.1614,2,27,0
5207,11.5,1,0.0,88.254,8,2,0,1,1298.31,1,17,2
5208,16.75,1,0.008601441,73.7038,3,1,2,2,1404.1722,1,5,2
5209,11.346936274509805,0,0.024407061,102.3332,5,1,2,3,1948.1308,1,29,2
5210,17.25,0,0.084262458,261.591,1,0,2,1,3418.883,0,27,1
5211,5.88,0,0.08644044,155.3998,6,2,1,1,2153.1972,1,10,3
5212,12.277108208955225,0,0.112718928,54.2956,5,1,2,3,1310.2944,1,29,0
5213,7.3,0,0.086619573,147.6076,2,2,1,1,3251.7672,1,7,3
5214,7.075,0,0.058437653,143.0128,9,1,0,1,1150.5024,1,15,3
5215,6.365,0,0.0,59.7536,2,2,1,1,980.0576,1,7,0
5216,13.384736495388667,0,0.034504414,125.202,5,1,2,3,2783.044,2,29,2
5217,9.3,0,0.044652785,247.0802,6,2,1,1,1228.401,2,10,1
5218,5.92,1,0.019184026,50.3692,1,0,2,1,591.2304,0,27,0
5219,9.6,0,0.029638267,42.6086,6,2,1,1,133.8258,2,10,0
5220,14.15,0,0.042180995,52.0982,8,2,0,1,578.5802,0,17,0
5221,11.8,0,0.11507174,198.2084,1,0,2,1,3769.7596,0,27,3
5222,6.765,1,0.087437069,106.1306,7,2,1,1,1672.4896,1,12,2
5223,13.224769381746812,1,0.014295564,242.6512,5,1,2,3,12117.56,1,29,1
5224,13.15,0,0.073251428,181.695,0,2,2,0,549.285,1,16,3
5225,12.867061281337046,0,0.021743592,263.191,5,1,2,3,6574.775,1,29,1
5226,18.7,0,0.10527024,122.9072,2,2,1,1,490.0288,1,7,2
